Salaries
64607.0
56014.0
59584.0
54802.0
64607.0
56014.0
78477.0
56562.0
56485.0
60603.0
64076.0
53329.0
56014.0
59584.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
56014.0
