,State ID,States,Programming Languages,Languages,Education,Visualizations,Packages and Libraries,Tools
0,12,Saarland,Python,English,NaN,Tableau,NaN,Google Data Studio
1,12,Saarland,Python,English,,Power BI,,
2,12,Saarland,Python,English,,,,
3,12,Saarland,SQL,German,,,,
4,12,Saarland,SQL,German,,,,
5,12,Saarland,SQL,German,,,,
6,12,Saarland,SQL,,,,,
7,12,Saarland,NoSQL,,,,,
8,12,Saarland,R,,,,,
9,12,Saarland,R,,,,,
